"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0027816","부산 북구","삼진셀프주유소","부산 북구 의성로53번길 5","20220814","SK에너지","셀프","0","1749","1849","0"
"A0027816","부산 북구","삼진셀프주유소","부산 북구 의성로53번길 5","20220815","SK에너지","셀프","0","1749","1849","0"
"A0027816","부산 북구","삼진셀프주유소","부산 북구 의성로53번길 5","20220816","SK에너지","셀프","0","1729","1829","0"
"A0027816","부산 북구","삼진셀프주유소","부산 북구 의성로53번길 5","20220817","SK에너지","셀프","0","1729","1829","0"
"A0027326","부산 북구","성도주유소","부산 북구 낙동대로 1642","20220810","S-OIL","일반","2198","1798","1898","0"
"A0027326","부산 북구","성도주유소","부산 북구 낙동대로 1642","20220811","S-OIL","일반","2198","1798","1898","0"
"A0027326","부산 북구","성도주유소","부산 북구 낙동대로 1642","20220812","S-OIL","일반","2198","1768","1878","0"
"A0027326","부산 북구","성도주유소","부산 북구 낙동대로 1642","20220813","S-OIL","일반","2198","1768","1878","0"
"A0027326","부산 북구","성도주유소","부산 북구 낙동대로 1642","20220814","S-OIL","일반","2198","1768","1878","0"
"A0027326","부산 북구","성도주유소","부산 북구 낙동대로 1642","20220815","S-OIL","일반","2198","1768","1878","0"
"A0027326","부산 북구","성도주유소","부산 북구 낙동대로 1642","20220816","S-OIL","일반","2168","1758","1858","0"
"A0027326","부산 북구","성도주유소","부산 북구 낙동대로 1642","20220817","S-OIL","일반","2168","1758","1858","0"
"A0027686","부산 북구","세일석유㈜ 금곡주유소","부산 북구 금곡대로 604 (금곡동)","20220810","S-OIL","셀프","0","1739","1839","0"
"A0027686","부산 북구","세일석유㈜ 금곡주유소","부산 북구 금곡대로 604 (금곡동)","20220811","S-OIL","셀프","0","1739","1839","0"
"A0027686","부산 북구","세일석유㈜ 금곡주유소","부산 북구 금곡대로 604 (금곡동)","20220812","S-OIL","셀프","0","1699","1819","0"
"A0027686","부산 북구","세일석유㈜ 금곡주유소","부산 북구 금곡대로 604 (금곡동)","20220813","S-OIL","셀프","0","1699","1819","0"
"A0027686","부산 북구","세일석유㈜ 금곡주유소","부산 북구 금곡대로 604 (금곡동)","20220814","S-OIL","셀프","0","1699","1819","0"
"A0027686","부산 북구","세일석유㈜ 금곡주유소","부산 북구 금곡대로 604 (금곡동)","20220815","S-OIL","셀프","0","1699","1819","0"
"A0027686","부산 북구","세일석유㈜ 금곡주유소","부산 북구 금곡대로 604 (금곡동)","20220816","S-OIL","셀프","0","1699","1819","0"
"A0027686","부산 북구","세일석유㈜ 금곡주유소","부산 북구 금곡대로 604 (금곡동)","20220817","S-OIL","셀프","0","1699","1799","0"
"A0027700","부산 북구","은마석유(주)금곡대로주유소","부산 북구 금곡대로 712 (금곡동)","20220810","GS칼텍스","셀프","0","1739","1839","0"
"A0027700","부산 북구","은마석유(주)금곡대로주유소","부산 북구 금곡대로 712 (금곡동)","20220811","GS칼텍스","셀프","0","1739","1839","0"
"A0027700","부산 북구","은마석유(주)금곡대로주유소","부산 북구 금곡대로 712 (금곡동)","20220812","GS칼텍스","셀프","0","1699","1819","0"
"A0027700","부산 북구","은마석유(주)금곡대로주유소","부산 북구 금곡대로 712 (금곡동)","20220813","GS칼텍스","셀프","0","1699","1819","0"
"A0027700","부산 북구","은마석유(주)금곡대로주유소","부산 북구 금곡대로 712 (금곡동)","20220814","GS칼텍스","셀프","0","1699","1819","0"
"A0027700","부산 북구","은마석유(주)금곡대로주유소","부산 북구 금곡대로 712 (금곡동)","20220815","GS칼텍스","셀프","0","1699","1819","0"
"A0027700","부산 북구","은마석유(주)금곡대로주유소","부산 북구 금곡대로 712 (금곡동)","20220816","GS칼텍스","셀프","0","1699","1799","0"
"A0027700","부산 북구","은마석유(주)금곡대로주유소","부산 북구 금곡대로 712 (금곡동)","20220817","GS칼텍스","셀프","0","1679","1779","0"
"A0027699","부산 북구","지에스칼텍스(주)구포셀프주유소","부산 북구 사상로 619 (구포동)","20220810","GS칼텍스","셀프","0","1744","1844","0"
"A0027699","부산 북구","지에스칼텍스(주)구포셀프주유소","부산 북구 사상로 619 (구포동)","20220811","GS칼텍스","셀프","0","1744","1844","0"
"A0027699","부산 북구","지에스칼텍스(주)구포셀프주유소","부산 북구 사상로 619 (구포동)","20220812","GS칼텍스","셀프","0","1744","1844","0"
"A0027699","부산 북구","지에스칼텍스(주)구포셀프주유소","부산 북구 사상로 619 (구포동)","20220813","GS칼텍스","셀프","0","1734","1834","0"
"A0027699","부산 북구","지에스칼텍스(주)구포셀프주유소","부산 북구 사상로 619 (구포동)","20220814","GS칼텍스","셀프","0","1734","1834","0"
"A0027699","부산 북구","지에스칼텍스(주)구포셀프주유소","부산 북구 사상로 619 (구포동)","20220815","GS칼텍스","셀프","0","1734","1834","0"
"A0027699","부산 북구","지에스칼텍스(주)구포셀프주유소","부산 북구 사상로 619 (구포동)","20220816","GS칼텍스","셀프","0","1734","1834","0"
"A0027699","부산 북구","지에스칼텍스(주)구포셀프주유소","부산 북구 사상로 619 (구포동)","20220817","GS칼텍스","셀프","0","1699","1799","0"
"A0027567","부산 북구","지에스칼텍스(주)라인셀프주유소","부산 북구 덕천로 179 (만덕동)","20220810","GS칼텍스","셀프","0","1779","1879","0"
"A0027567","부산 북구","지에스칼텍스(주)라인셀프주유소","부산 북구 덕천로 179 (만덕동)","20220811","GS칼텍스","셀프","0","1779","1879","0"
"A0027567","부산 북구","지에스칼텍스(주)라인셀프주유소","부산 북구 덕천로 179 (만덕동)","20220812","GS칼텍스","셀프","0","1779","1879","0"
"A0027567","부산 북구","지에스칼텍스(주)라인셀프주유소","부산 북구 덕천로 179 (만덕동)","20220813","GS칼텍스","셀프","0","1769","1869","0"
"A0027567","부산 북구","지에스칼텍스(주)라인셀프주유소","부산 북구 덕천로 179 (만덕동)","20220814","GS칼텍스","셀프","0","1769","1869","0"
"A0027567","부산 북구","지에스칼텍스(주)라인셀프주유소","부산 북구 덕천로 179 (만덕동)","20220815","GS칼텍스","셀프","0","1769","1869","0"
"A0027567","부산 북구","지에스칼텍스(주)라인셀프주유소","부산 북구 덕천로 179 (만덕동)","20220816","GS칼텍스","셀프","0","1769","1869","0"
"A0027567","부산 북구","지에스칼텍스(주)라인셀프주유소","부산 북구 덕천로 179 (만덕동)","20220817","GS칼텍스","셀프","0","1754","1854","0"
"A0027495","부산 북구","화명신도시주유소","부산 북구 금곡대로 203 (화명동)","20220810","알뜰주유소","일반","0","1748","1848","0"
"A0027495","부산 북구","화명신도시주유소","부산 북구 금곡대로 203 (화명동)","20220811","알뜰주유소","일반","0","1748","1848","0"
"A0027495","부산 북구","화명신도시주유소","부산 북구 금곡대로 203 (화명동)","20220812","알뜰주유소","일반","0","1738","1838","0"
"A0027495","부산 북구","화명신도시주유소","부산 북구 금곡대로 203 (화명동)","20220813","알뜰주유소","일반","0","1738","1848","0"
"A0027495","부산 북구","화명신도시주유소","부산 북구 금곡대로 203 (화명동)","20220814","알뜰주유소","일반","0","1738","1838","0"
"A0027495","부산 북구","화명신도시주유소","부산 북구 금곡대로 203 (화명동)","20220815","알뜰주유소","일반","0","1718","1818","0"
"A0027495","부산 북구","화명신도시주유소","부산 북구 금곡대로 203 (화명동)","20220816","알뜰주유소","일반","0","1718","1818","0"
"A0027495","부산 북구","화명신도시주유소","부산 북구 금곡대로 203 (화명동)","20220817","알뜰주유소","일반","0","1698","1798","0"
"A0027674","부산 사상구","(주)덕양에너지 직영 구덕산주유소","부산 사상구 학감대로 98 (학장동)","20220810","SK에너지","셀프","0","1689","1789","0"
"A0027674","부산 사상구","(주)덕양에너지 직영 구덕산주유소","부산 사상구 학감대로 98 (학장동)","20220811","SK에너지","셀프","0","1689","1789","0"
"A0027674","부산 사상구","(주)덕양에너지 직영 구덕산주유소","부산 사상구 학감대로 98 (학장동)","20220812","SK에너지","셀프","0","1679","1779","0"
"A0027674","부산 사상구","(주)덕양에너지 직영 구덕산주유소","부산 사상구 학감대로 98 (학장동)","20220813","SK에너지","셀프","0","1679","1779","0"
"A0027674","부산 사상구","(주)덕양에너지 직영 구덕산주유소","부산 사상구 학감대로 98 (학장동)","20220814","SK에너지","셀프","0","1669","1779","0"
"A0027674","부산 사상구","(주)덕양에너지 직영 구덕산주유소","부산 사상구 학감대로 98 (학장동)","20220815","SK에너지","셀프","0","1669","1779","0"
"A0027674","부산 사상구","(주)덕양에너지 직영 구덕산주유소","부산 사상구 학감대로 98 (학장동)","20220816","SK에너지","셀프","0","1669","1779","0"
"A0027674","부산 사상구","(주)덕양에너지 직영 구덕산주유소","부산 사상구 학감대로 98 (학장동)","20220817","SK에너지","셀프","0","1664","1774","0"
"A0027437","부산 사상구","(주)동일주유소","부산 사상구 사상로 456","20220810","자가상표","셀프","0","1898","1793","1793"
"A0027437","부산 사상구","(주)동일주유소","부산 사상구 사상로 456","20220811","자가상표","셀프","0","1793","1769","0"
"A0027437","부산 사상구","(주)동일주유소","부산 사상구 사상로 456","20220812","자가상표","셀프","0","1793","1769","0"
"A0027437","부산 사상구","(주)동일주유소","부산 사상구 사상로 456","20220813","자가상표","셀프","0","1793","1769","0"
"A0027437","부산 사상구","(주)동일주유소","부산 사상구 사상로 456","20220814","자가상표","셀프","0","1793","1769","0"
"A0027437","부산 사상구","(주)동일주유소","부산 사상구 사상로 456","20220815","자가상표","셀프","0","1759","1759","0"
"A0027437","부산 사상구","(주)동일주유소","부산 사상구 사상로 456","20220816","자가상표","셀프","0","1759","1759","0"
"A0027437","부산 사상구","(주)동일주유소","부산 사상구 사상로 456","20220817","자가상표","셀프","0","1759","1759","0"
"A0027589","부산 사상구","(주)부영에너지","부산 사상구 낙동대로 994 (감전동)","20220810","SK에너지","셀프","0","1748","1828","0"
"A0027589","부산 사상구","(주)부영에너지","부산 사상구 낙동대로 994 (감전동)","20220811","SK에너지","셀프","0","1738","1808","0"
"A0027589","부산 사상구","(주)부영에너지","부산 사상구 낙동대로 994 (감전동)","20220812","SK에너지","셀프","0","1728","1798","0"
"A0027589","부산 사상구","(주)부영에너지","부산 사상구 낙동대로 994 (감전동)","20220813","SK에너지","셀프","0","1728","1798","0"
"A0027589","부산 사상구","(주)부영에너지","부산 사상구 낙동대로 994 (감전동)","20220814","SK에너지","셀프","0","1728","1798","0"
"A0027589","부산 사상구","(주)부영에너지","부산 사상구 낙동대로 994 (감전동)","20220815","SK에너지","셀프","0","1698","1798","0"
"A0027589","부산 사상구","(주)부영에너지","부산 사상구 낙동대로 994 (감전동)","20220816","SK에너지","셀프","0","1698","1798","0"
"A0027589","부산 사상구","(주)부영에너지","부산 사상구 낙동대로 994 (감전동)","20220817","SK에너지","셀프","0","1688","1788","0"
"A0027651","부산 사상구","(주)성은에너지 자이언트 주유소","부산 사상구 강변대로 458 (엄궁동)","20220810","GS칼텍스","셀프","0","1768","1868","0"
"A0027651","부산 사상구","(주)성은에너지 자이언트 주유소","부산 사상구 강변대로 458 (엄궁동)","20220811","GS칼텍스","셀프","0","1768","1868","0"
"A0027651","부산 사상구","(주)성은에너지 자이언트 주유소","부산 사상구 강변대로 458 (엄궁동)","20220812","GS칼텍스","셀프","0","1768","1868","0"
"A0027651","부산 사상구","(주)성은에너지 자이언트 주유소","부산 사상구 강변대로 458 (엄궁동)","20220813","GS칼텍스","셀프","0","1768","1868","0"
"A0027651","부산 사상구","(주)성은에너지 자이언트 주유소","부산 사상구 강변대로 458 (엄궁동)","20220814","GS칼텍스","셀프","0","1768","1868","0"
"A0027651","부산 사상구","(주)성은에너지 자이언트 주유소","부산 사상구 강변대로 458 (엄궁동)","20220815","GS칼텍스","셀프","0","1768","1868","0"
"A0027651","부산 사상구","(주)성은에너지 자이언트 주유소","부산 사상구 강변대로 458 (엄궁동)","20220816","GS칼텍스","셀프","0","1768","1868","0"
"A0027651","부산 사상구","(주)성은에너지 자이언트 주유소","부산 사상구 강변대로 458 (엄궁동)","20220817","GS칼텍스","셀프","0","1748","1848","0"
"A0027658","부산 사상구","(주)성은에너지 제3주유소","부산 사상구 강변대로 412 (엄궁동)","20220810","SK에너지","셀프","0","1778","1878","0"
"A0027658","부산 사상구","(주)성은에너지 제3주유소","부산 사상구 강변대로 412 (엄궁동)","20220811","SK에너지","셀프","0","1778","1878","0"
"A0027658","부산 사상구","(주)성은에너지 제3주유소","부산 사상구 강변대로 412 (엄궁동)","20220812","SK에너지","셀프","0","1778","1878","0"
"A0027658","부산 사상구","(주)성은에너지 제3주유소","부산 사상구 강변대로 412 (엄궁동)","20220813","SK에너지","셀프","0","1778","1878","0"
"A0027658","부산 사상구","(주)성은에너지 제3주유소","부산 사상구 강변대로 412 (엄궁동)","20220814","SK에너지","셀프","0","1778","1878","0"
"A0027658","부산 사상구","(주)성은에너지 제3주유소","부산 사상구 강변대로 412 (엄궁동)","20220815","SK에너지","셀프","0","1778","1878","0"
"A0027658","부산 사상구","(주)성은에너지 제3주유소","부산 사상구 강변대로 412 (엄궁동)","20220816","SK에너지","셀프","0","1778","1878","0"
"A0027658","부산 사상구","(주)성은에너지 제3주유소","부산 사상구 강변대로 412 (엄궁동)","20220817","SK에너지","셀프","0","1758","1858","0"
"A0027711","부산 사상구","(주)유창주유소","부산 사상구 낙동대로 753 (엄궁동)","20220810","자가상표","일반","0","1788","1888","0"
"A0027711","부산 사상구","(주)유창주유소","부산 사상구 낙동대로 753 (엄궁동)","20220811","자가상표","일반","0","1788","1888","0"
"A0027711","부산 사상구","(주)유창주유소","부산 사상구 낙동대로 753 (엄궁동)","20220812","자가상표","일반","0","1738","1838","0"
"A0027711","부산 사상구","(주)유창주유소","부산 사상구 낙동대로 753 (엄궁동)","20220813","자가상표","일반","0","1738","1838","0"
"A0027711","부산 사상구","(주)유창주유소","부산 사상구 낙동대로 753 (엄궁동)","20220814","자가상표","일반","0","1738","1838","0"
"A0027711","부산 사상구","(주)유창주유소","부산 사상구 낙동대로 753 (엄궁동)","20220815","자가상표","일반","0","1738","1838","0"
"A0027711","부산 사상구","(주)유창주유소","부산 사상구 낙동대로 753 (엄궁동)","20220816","자가상표","일반","0","1728","1828","0"
"A0027711","부산 사상구","(주)유창주유소","부산 사상구 낙동대로 753 (엄궁동)","20220817","자가상표","일반","0","1728","1828","0"
"A0027506","부산 사상구","(주)좋은기름나라새사상셀프주유소지점","부산 사상구 새벽로 154","20220810","S-OIL","셀프","0","1744","1844","1600"
"A0027506","부산 사상구","(주)좋은기름나라새사상셀프주유소지점","부산 사상구 새벽로 154","20220811","S-OIL","셀프","0","1689","1789","1600"
"A0027506","부산 사상구","(주)좋은기름나라새사상셀프주유소지점","부산 사상구 새벽로 154","20220812","S-OIL","셀프","0","1689","1789","1600"
"A0027506","부산 사상구","(주)좋은기름나라새사상셀프주유소지점","부산 사상구 새벽로 154","20220813","S-OIL","셀프","0","1689","1789","1600"
"A0027506","부산 사상구","(주)좋은기름나라새사상셀프주유소지점","부산 사상구 새벽로 154","20220814","S-OIL","셀프","0","1689","1789","1600"
"A0027506","부산 사상구","(주)좋은기름나라새사상셀프주유소지점","부산 사상구 새벽로 154","20220815","S-OIL","셀프","0","1689","1789","1600"
"A0027506","부산 사상구","(주)좋은기름나라새사상셀프주유소지점","부산 사상구 새벽로 154","20220816","S-OIL","셀프","0","1689","1789","1600"
"A0027506","부산 사상구","(주)좋은기름나라새사상셀프주유소지점","부산 사상구 새벽로 154","20220817","S-OIL","셀프","0","1689","1789","1600"
"A0031343","부산 사상구","(주)지엠지 우경주유소","부산 사상구 백양대로 477 (주례동)","20220810","S-OIL","셀프","2137","1737","1837","0"
"A0031343","부산 사상구","(주)지엠지 우경주유소","부산 사상구 백양대로 477 (주례동)","20220811","S-OIL","셀프","2137","1737","1837","0"
"A0031343","부산 사상구","(주)지엠지 우경주유소","부산 사상구 백양대로 477 (주례동)","20220812","S-OIL","셀프","2137","1737","1837","0"
"A0031343","부산 사상구","(주)지엠지 우경주유소","부산 사상구 백양대로 477 (주례동)","20220813","S-OIL","셀프","2137","1737","1837","0"
"A0031343","부산 사상구","(주)지엠지 우경주유소","부산 사상구 백양대로 477 (주례동)","20220814","S-OIL","셀프","2137","1737","1837","0"
"A0031343","부산 사상구","(주)지엠지 우경주유소","부산 사상구 백양대로 477 (주례동)","20220815","S-OIL","셀프","2137","1737","1837","0"
"A0031343","부산 사상구","(주)지엠지 우경주유소","부산 사상구 백양대로 477 (주례동)","20220816","S-OIL","셀프","2137","1737","1837","0"
"A0031343","부산 사상구","(주)지엠지 우경주유소","부산 사상구 백양대로 477 (주례동)","20220817","S-OIL","셀프","2097","1697","1797","0"
"A0027592","부산 사상구","(주)호림에너지 호림주유소","부산 사상구 낙동대로 669 (엄궁동)","20220810","현대오일뱅크","일반","0","1798","1898","1650"
"A0027592","부산 사상구","(주)호림에너지 호림주유소","부산 사상구 낙동대로 669 (엄궁동)","20220811","현대오일뱅크","일반","0","1758","1858","1650"
"A0027592","부산 사상구","(주)호림에너지 호림주유소","부산 사상구 낙동대로 669 (엄궁동)","20220812","현대오일뱅크","일반","0","1758","1858","1650"
"A0027592","부산 사상구","(주)호림에너지 호림주유소","부산 사상구 낙동대로 669 (엄궁동)","20220813","현대오일뱅크","일반","0","1758","1858","1650"
"A0027592","부산 사상구","(주)호림에너지 호림주유소","부산 사상구 낙동대로 669 (엄궁동)","20220814","현대오일뱅크","일반","0","1758","1858","1650"
"A0027592","부산 사상구","(주)호림에너지 호림주유소","부산 사상구 낙동대로 669 (엄궁동)","20220815","현대오일뱅크","일반","0","1738","1838","1650"
"A0027592","부산 사상구","(주)호림에너지 호림주유소","부산 사상구 낙동대로 669 (엄궁동)","20220816","현대오일뱅크","일반","0","1738","1838","1650"
"A0027592","부산 사상구","(주)호림에너지 호림주유소","부산 사상구 낙동대로 669 (엄궁동)","20220817","현대오일뱅크","일반","0","1728","1828","1650"
"A0027522","부산 사상구","㈜덕양에너지직영 굿모닝주유소","부산 사상구 학감대로 70 (학장동)","20220810","SK에너지","셀프","0","1689","1789","0"
"A0027522","부산 사상구","㈜덕양에너지직영 굿모닝주유소","부산 사상구 학감대로 70 (학장동)","20220811","SK에너지","셀프","0","1679","1779","0"
"A0027522","부산 사상구","㈜덕양에너지직영 굿모닝주유소","부산 사상구 학감대로 70 (학장동)","20220812","SK에너지","셀프","0","1679","1779","0"
"A0027522","부산 사상구","㈜덕양에너지직영 굿모닝주유소","부산 사상구 학감대로 70 (학장동)","20220813","SK에너지","셀프","0","1679","1779","0"
"A0027522","부산 사상구","㈜덕양에너지직영 굿모닝주유소","부산 사상구 학감대로 70 (학장동)","20220814","SK에너지","셀프","0","1679","1779","0"
"A0027522","부산 사상구","㈜덕양에너지직영 굿모닝주유소","부산 사상구 학감대로 70 (학장동)","20220815","SK에너지","셀프","0","1669","1779","0"
"A0027522","부산 사상구","㈜덕양에너지직영 굿모닝주유소","부산 사상구 학감대로 70 (학장동)","20220816","SK에너지","셀프","0","1669","1779","0"
"A0027522","부산 사상구","㈜덕양에너지직영 굿모닝주유소","부산 사상구 학감대로 70 (학장동)","20220817","SK에너지","셀프","0","1664","1774","0"
"A0027702","부산 사상구","㈜제이와이비젼 명성주유소","부산 사상구 학감대로 220 (감전동)","20220810","GS칼텍스","셀프","0","1738","1838","1600"
"A0027702","부산 사상구","㈜제이와이비젼 명성주유소","부산 사상구 학감대로 220 (감전동)","20220811","GS칼텍스","셀프","0","1738","1838","1600"
"A0027702","부산 사상구","㈜제이와이비젼 명성주유소","부산 사상구 학감대로 220 (감전동)","20220812","GS칼텍스","셀프","0","1728","1808","1600"
"A0027702","부산 사상구","㈜제이와이비젼 명성주유소","부산 사상구 학감대로 220 (감전동)","20220813","GS칼텍스","셀프","0","1728","1808","1600"
"A0027702","부산 사상구","㈜제이와이비젼 명성주유소","부산 사상구 학감대로 220 (감전동)","20220814","GS칼텍스","셀프","0","1728","1808","1600"
"A0027702","부산 사상구","㈜제이와이비젼 명성주유소","부산 사상구 학감대로 220 (감전동)","20220815","GS칼텍스","셀프","0","1728","1808","1600"
"A0027702","부산 사상구","㈜제이와이비젼 명성주유소","부산 사상구 학감대로 220 (감전동)","20220816","GS칼텍스","셀프","0","1728","1808","1600"
"A0027702","부산 사상구","㈜제이와이비젼 명성주유소","부산 사상구 학감대로 220 (감전동)","20220817","GS칼텍스","셀프","0","1698","1798","1600"
"A0027479","부산 사상구","가락타운주유소","부산 사상구 낙동대로 730 (엄궁동)","20220810","SK에너지","셀프","0","1798","1898","0"
"A0027479","부산 사상구","가락타운주유소","부산 사상구 낙동대로 730 (엄궁동)","20220811","SK에너지","셀프","0","1748","1848","0"
"A0027479","부산 사상구","가락타운주유소","부산 사상구 낙동대로 730 (엄궁동)","20220812","SK에너지","셀프","0","1748","1848","0"
"A0027479","부산 사상구","가락타운주유소","부산 사상구 낙동대로 730 (엄궁동)","20220813","SK에너지","셀프","0","1748","1848","0"
"A0027479","부산 사상구","가락타운주유소","부산 사상구 낙동대로 730 (엄궁동)","20220814","SK에너지","셀프","0","1748","1848","0"
"A0027479","부산 사상구","가락타운주유소","부산 사상구 낙동대로 730 (엄궁동)","20220815","SK에너지","셀프","0","1748","1848","0"
"A0027479","부산 사상구","가락타운주유소","부산 사상구 낙동대로 730 (엄궁동)","20220816","SK에너지","셀프","0","1728","1828","0"
"A0027479","부산 사상구","가락타운주유소","부산 사상구 낙동대로 730 (엄궁동)","20220817","SK에너지","셀프","0","1728","1828","0"
"A0027453","부산 사상구","건영주유소","부산 사상구 가야대로 63 (감전동)","20220810","SK에너지","일반","0","1978","2058","0"
"A0027453","부산 사상구","건영주유소","부산 사상구 가야대로 63 (감전동)","20220811","SK에너지","일반","0","1978","2058","0"
"A0027453","부산 사상구","건영주유소","부산 사상구 가야대로 63 (감전동)","20220812","SK에너지","일반","0","1978","2058","0"
"A0027453","부산 사상구","건영주유소","부산 사상구 가야대로 63 (감전동)","20220813","SK에너지","일반","0","1958","1998","0"
"A0027453","부산 사상구","건영주유소","부산 사상구 가야대로 63 (감전동)","20220814","SK에너지","일반","0","1958","1998","0"
"A0027453","부산 사상구","건영주유소","부산 사상구 가야대로 63 (감전동)","20220815","SK에너지","일반","0","1958","1998","0"
"A0027453","부산 사상구","건영주유소","부산 사상구 가야대로 63 (감전동)","20220816","SK에너지","일반","0","1958","1998","0"
"A0027453","부산 사상구","건영주유소","부산 사상구 가야대로 63 (감전동)","20220817","SK에너지","일반","0","1958","1998","0"
"A0027421","부산 사상구","경동주유소","부산 사상구 백양대로 386 (주례동)","20220810","현대오일뱅크","셀프","0","1835","1885","0"
"A0027421","부산 사상구","경동주유소","부산 사상구 백양대로 386 (주례동)","20220811","현대오일뱅크","셀프","0","1835","1885","0"
"A0027421","부산 사상구","경동주유소","부산 사상구 백양대로 386 (주례동)","20220812","현대오일뱅크","셀프","0","1719","1819","0"
"A0027421","부산 사상구","경동주유소","부산 사상구 백양대로 386 (주례동)","20220813","현대오일뱅크","셀프","0","1719","1788","0"
"A0027421","부산 사상구","경동주유소","부산 사상구 백양대로 386 (주례동)","20220814","현대오일뱅크","셀프","0","1719","1788","0"
"A0027421","부산 사상구","경동주유소","부산 사상구 백양대로 386 (주례동)","20220815","현대오일뱅크","셀프","0","1719","1788","0"
"A0027421","부산 사상구","경동주유소","부산 사상구 백양대로 386 (주례동)","20220816","현대오일뱅크","셀프","0","1719","1788","0"
"A0027421","부산 사상구","경동주유소","부산 사상구 백양대로 386 (주례동)","20220817","현대오일뱅크","셀프","0","1719","1788","0"
"A0027641","부산 사상구","광신석유(주)직영 가야대로주유소","부산 사상구 가야대로 395","20220810","SK에너지","셀프","1999","1679","1779","0"
"A0027641","부산 사상구","광신석유(주)직영 가야대로주유소","부산 사상구 가야대로 395","20220811","SK에너지","셀프","1999","1679","1779","0"
"A0027641","부산 사상구","광신석유(주)직영 가야대로주유소","부산 사상구 가야대로 395","20220812","SK에너지","셀프","1999","1669","1779","0"
"A0027641","부산 사상구","광신석유(주)직영 가야대로주유소","부산 사상구 가야대로 395","20220813","SK에너지","셀프","1999","1669","1779","0"
"A0027641","부산 사상구","광신석유(주)직영 가야대로주유소","부산 사상구 가야대로 395","20220814","SK에너지","셀프","1999","1669","1779","0"
"A0027641","부산 사상구","광신석유(주)직영 가야대로주유소","부산 사상구 가야대로 395","20220815","SK에너지","셀프","1999","1669","1779","0"
"A0027641","부산 사상구","광신석유(주)직영 가야대로주유소","부산 사상구 가야대로 395","20220816","SK에너지","셀프","1999","1664","1774","0"
"A0027641","부산 사상구","광신석유(주)직영 가야대로주유소","부산 사상구 가야대로 395","20220817","SK에너지","셀프","1999","1664","1769","0"
"A0027664","부산 사상구","광신홀딩스㈜ 직영 감전주유소","부산 사상구 낙동대로 1070 (감전동)","20220810","SK에너지","셀프","0","2099","2199","0"
"A0027664","부산 사상구","광신홀딩스㈜ 직영 감전주유소","부산 사상구 낙동대로 1070 (감전동)","20220811","SK에너지","셀프","0","2099","2199","0"
"A0027664","부산 사상구","광신홀딩스㈜ 직영 감전주유소","부산 사상구 낙동대로 1070 (감전동)","20220812","SK에너지","셀프","0","2099","2199","0"
"A0027664","부산 사상구","광신홀딩스㈜ 직영 감전주유소","부산 사상구 낙동대로 1070 (감전동)","20220813","SK에너지","셀프","0","1999","2099","0"
"A0027664","부산 사상구","광신홀딩스㈜ 직영 감전주유소","부산 사상구 낙동대로 1070 (감전동)","20220814","SK에너지","셀프","0","1999","2099","0"
"A0027664","부산 사상구","광신홀딩스㈜ 직영 감전주유소","부산 사상구 낙동대로 1070 (감전동)","20220815","SK에너지","셀프","0","1999","2099","0"
"A0027664","부산 사상구","광신홀딩스㈜ 직영 감전주유소","부산 사상구 낙동대로 1070 (감전동)","20220816","SK에너지","셀프","0","1999","2099","0"
"A0027664","부산 사상구","광신홀딩스㈜ 직영 감전주유소","부산 사상구 낙동대로 1070 (감전동)","20220817","SK에너지","셀프","0","1999","2099","0"
"A0027583","부산 사상구","광신홀딩스㈜ 직영 낙동대로주유소","부산 사상구 낙동대로 935 (감전동)","20220810","SK에너지","셀프","0","1738","1828","0"
"A0027583","부산 사상구","광신홀딩스㈜ 직영 낙동대로주유소","부산 사상구 낙동대로 935 (감전동)","20220811","SK에너지","셀프","0","1728","1808","0"
"A0027583","부산 사상구","광신홀딩스㈜ 직영 낙동대로주유소","부산 사상구 낙동대로 935 (감전동)","20220812","SK에너지","셀프","0","1718","1798","0"
"A0027583","부산 사상구","광신홀딩스㈜ 직영 낙동대로주유소","부산 사상구 낙동대로 935 (감전동)","20220813","SK에너지","셀프","0","1718","1798","0"
"A0027583","부산 사상구","광신홀딩스㈜ 직영 낙동대로주유소","부산 사상구 낙동대로 935 (감전동)","20220814","SK에너지","셀프","0","1718","1798","0"
"A0027583","부산 사상구","광신홀딩스㈜ 직영 낙동대로주유소","부산 사상구 낙동대로 935 (감전동)","20220815","SK에너지","셀프","0","1718","1798","0"
"A0027583","부산 사상구","광신홀딩스㈜ 직영 낙동대로주유소","부산 사상구 낙동대로 935 (감전동)","20220816","SK에너지","셀프","0","1688","1788","0"
"A0027583","부산 사상구","광신홀딩스㈜ 직영 낙동대로주유소","부산 사상구 낙동대로 935 (감전동)","20220817","SK에너지","셀프","0","1688","1788","0"
"A0027540","부산 사상구","구룡주유소","부산 사상구 가야대로 150 (학장동)","20220810","현대오일뱅크","셀프","0","1698","1798","0"
"A0027540","부산 사상구","구룡주유소","부산 사상구 가야대로 150 (학장동)","20220811","현대오일뱅크","셀프","0","1698","1798","0"
"A0027540","부산 사상구","구룡주유소","부산 사상구 가야대로 150 (학장동)","20220812","현대오일뱅크","셀프","0","1698","1798","0"
"A0027540","부산 사상구","구룡주유소","부산 사상구 가야대로 150 (학장동)","20220813","현대오일뱅크","셀프","0","1698","1798","0"
