,title,description,originallink,link,pubDate
134,도내 파프리카 백합 수출 농가 5중고,"기름값, 비료, 인건비가 크게 오른데다 환율 때문에 앉아서 손해를 보고 있는 상황에서 최근 질병까지 돌고... 여기에 기름과 비료, 인건비는 크게 올랐지만 파프리카 가격이 손익분기점에도 못미칠 정돕니다. [그래픽]... ",https://www.mbceg.co.kr/post/98906,https://www.mbceg.co.kr/post/98906,"Tue, 02 Aug 2022 20:42:00 +0900"
135,두 달 연속 6%대 상승…모든 품목 다 올랐다,"기름값은 물론 식품값에 공과금, 또 각종 서비스 요금까지, 통계에 들어가는 모든 품목이 다 올랐습니다. 먼저 조기호 기자입니다. <기자> 서울 최저가 수준에 기름을 파는 주유소에 쉼 없이 차들이 들어옵니다.... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1006846084&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0000990217?sid=101,"Tue, 02 Aug 2022 20:12:00 +0900"
136,대구·경북 기름값 4주 연속 하락..체감 엇갈려,기름을 넣으려는 차량이 줄지어 서 있습니다. 휘발유 가격이 지역 내 최저가로 알려져 유명세를 탄 겁니다. 리터당 휘발윳값은 1천747원으로 도내 평균가격보다 120백원 넘게 저렴합니다. 고공행진을 이어가던 기름값... ,https://bit.ly/3BzEHPa,https://bit.ly/3BzEHPa,"Tue, 02 Aug 2022 18:26:00 +0900"
137,[취재파일] 인플레이션을 잡으려면 임금을 동결시켜라!??,"실제로, 현재 러시아의 우크라이나 침공으로 발생한 연료 및 곡물 시장에서의 공급 충격은 1970년대 오일 쇼크로 인한 스태그플레이션과 닮아 있는데, 임금 인상이 물가 상승에 기름이라도 붓는다면 그 충격은... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1006846003&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0000990197?sid=101,"Tue, 02 Aug 2022 17:57:00 +0900"
138,'붐비는 주유소',가파른 물가상승률 속에도 휘발윳값은 안정세를 찾아가는 가운데 2일 대구 시내 한 주유소가 1천600원대에 휘발유를 팔자 기름을 넣으려는 차들로 붐비고 있다. 2022.8.2,https://www.yna.co.kr/view/PYH20220802153700053?input=1196m,https://n.news.naver.com/mnews/article/001/0013350282?sid=102,"Tue, 02 Aug 2022 16:39:00 +0900"
139,'붐비는 주유소',가파른 물가상승률 속에도 휘발윳값은 안정세를 찾아가는 가운데 2일 대구 시내 한 주유소가 1천600원대에 휘발유를 팔자 기름을 넣으려는 차들로 붐비고 있다. 2022.8.2,https://www.yna.co.kr/view/PYH20220802153900053?input=1196m,https://n.news.naver.com/mnews/article/001/0013350283?sid=102,"Tue, 02 Aug 2022 16:39:00 +0900"
140,'붐비는 주유소',가파른 물가상승률 속에도 휘발윳값은 안정세를 찾아가는 가운데 2일 대구 시내 한 주유소가 1천600원대에 휘발유를 팔자 기름을 넣으려는 차들로 붐비고 있다. 2022.8.2,https://www.yna.co.kr/view/PYH20220802153800053?input=1196m,https://n.news.naver.com/mnews/article/001/0013350281?sid=102,"Tue, 02 Aug 2022 16:39:00 +0900"
141,'붐비는 주유소',가파른 물가상승률 속에도 휘발윳값은 안정세를 찾아가는 가운데 2일 대구 시내 한 주유소가 1천600원대에 휘발유를 팔자 기름을 넣으려는 차들로 붐비고 있다. 2022.8.2,https://www.yna.co.kr/view/PYH20220802154000053?input=1196m,https://n.news.naver.com/mnews/article/001/0013350284?sid=102,"Tue, 02 Aug 2022 16:39:00 +0900"
142,원유값 하락세...충청물가 진정되나,지역 내 기름값발 고물가 현상이 소폭 해소될 것으로 기대된다. 1일(현지시간) 뉴욕상업거래소에서 9월물... 이와 함께 정부의 유류세 최대인하의 영향이 본격화된 것도 기름값 하락을 이끌었다. 현재 국내 휘발윳값도... ,http://www.ggilbo.com/news/articleView.html?idxno=926351,http://www.ggilbo.com/news/articleView.html?idxno=926351,"Tue, 02 Aug 2022 16:06:00 +0900"
143,"""정유사만 혜택""⋯‘유류세 인하법’ 통과 속 용혜인 의원, 이유 있는 ‘반대...",지금까지 유류세 인하가 기름 값 안정에 효과가 있는지 살펴보셨습니까? 실제 누구에게 혜택이 가는지는 조사해보셨습니까? 세금은 깎아줬다는데 요지부동인 기름 값에 국민들이 품고 있는 의구심을 해소하기 위해... ,https://www.asiatime.co.kr/article/20220802500160,https://www.asiatime.co.kr/article/20220802500160,"Tue, 02 Aug 2022 16:02:00 +0900"
144,"[김박사 진단] CPI 물가 폭탄과 추경호 부총리 "" 추석 지나면 피크 아웃""",물가 폭등에 기름을 부은 것은 전기·가스·수도 등 공공요금 이다. 공공요금은 1년 전보다 15.7% 상승해 물가... 이 부담은 결국 물건 값 인상으로 연결된다. 전기요금 상승이 기업 입장에선 원가 상승 요인으로 작용할... ,http://www.g-enews.com/ko-kr/news/article/news_all/2022080212193316664a01bf698f_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2022080212193316664a01bf698f_1/article.html,"Tue, 02 Aug 2022 13:26:00 +0900"
145,치솟는 기름값·기약 없는 출고…'QM6 LPe' 뜬다,뉴스토마토 = 황준익 기자 | 기름 값이 치솟으면서 액화석유가스(LPG) 차량이 주목받고 있다. 특히 국내 LPG차 중 가장 인기가 높은 르노코리아자동차의 'QM6 LPe'에 주문이 몰리고 있다. 2일 업계에 따르면 QM6는 누적... ,http://www.newstomato.com/ReadNews.aspx?no=1138530&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1138530&inflow=N,"Tue, 02 Aug 2022 10:02:00 +0900"
146,지나칠 정도로 싼 치킨 가격… 대한민국 치킨 프랜차이즈들이 발칵 뒤집혔다,"숙련된 사업자가 노하우가 담긴 조리법으로 좋은 기름에 냉장닭을 튀겨 만든 치킨과 냉동닭 치킨의 맛과 육향은 다르다""며 ""홈플러스의 공격적인 마케팅 배경(영업이익 악화 등)을 알고 있어 이해는 되지만 둘을 같은... ",https://www.wikitree.co.kr/articles/776859,https://www.wikitree.co.kr/articles/776859,"Tue, 02 Aug 2022 09:56:00 +0900"
147,"[기고] 4차 산업혁명의 원유인 데이터, 공짜 아니다 / 조덕호 대구대 교수","물건 살 때도 내야하는 개인정보…공짜 아냐 전 세계는 지금 원윳값 폭등으로 큰 몸살을 앓고 있는데, 주유소에 가서 자동차에 기름을 넣으면서 돈을 내지 않거나 오히려 돈을 달라고 하면 미친 사람 취급을 받거나 아니면... ",https://www.seoul.co.kr/news/newsView.php?id=20220802500020&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003291582?sid=110,"Tue, 02 Aug 2022 09:22:00 +0900"
148,7월 소비가물가 6.3% 상승... 23년 8개월 만에 최대,농축산물·기름·외식값 큰 폭 상승...생활물가 7.9% ↑ 지난달 소비자물가가 6.3% 오르며 23년 8개월 만에 최대 상승폭을 기록했다. 통계청이 2일 발표한 '7월 소비자물가동향'에 따르면 지난달 소비자는 지난해... ,http://www.womennews.co.kr/news/articleView.html?idxno=226492,https://n.news.naver.com/mnews/article/310/0000098989?sid=101,"Tue, 02 Aug 2022 08:50:00 +0900"
149,7월 소비자물가 6.3%↑…농축산물·기름·외식값 다 올랐다(상보),"22일 오전 서울의 한 재래시장에서 시민이 장을 보고 있다. (사진=연합뉴스) 지난달 소비자물가가 1년 전보다 6.3% 올라 23년 8개월만에 가장 큰 상승폭을 보였다. 농축수산물 물가부터 전기·수도·가스 요금, 외식... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01397286632423384,https://n.news.naver.com/mnews/article/018/0005281840?sid=101,"Tue, 02 Aug 2022 08:31:00 +0900"
150,[우리동네 숨은보석 핫플을 찾아서·(16)] 수원 망포역 음식문화거리 추천식당...,종업원이 기름을 살짝 부어주면 '불쇼'를 볼 수 있다는 것도 재미라면 재미다. 지금 같은 여름철이면 야외... 매일 국내산 미꾸라지로 직접 끓이고 직접 만든 다양한 반찬은 식욕을 돋운다.기름기 많은 튀긴 음식에 질렸을... ,http://www.kyeongin.com/main/view.php?key=20220703010000196,http://www.kyeongin.com/main/view.php?key=20220703010000196,"Mon, 01 Aug 2022 21:28:00 +0900"
151,"[연속1]도내 파프리카, 백합 수출 농가 5중고","기름값, 비료, 인건비가 크게 오른데다 환율 때문에 앉아서 손해를 보고 있는 상황에서 최근 질병까지 돌고... 여기에 기름과 비료, 인건비는 크게 올랐지만 파프리카 가격이 손익분기점에도 못미칠 정돕니다. [그래픽]... ",https://www.mbceg.co.kr/post/98865,https://www.mbceg.co.kr/post/98865,"Mon, 01 Aug 2022 20:42:00 +0900"
152,휘발유 가격 1천800원대…경유값 인하는 더뎌,"정부는 최근 국제정서를 미뤄볼 때 기름 값의 하락세는 어느 정도 지속되겠지만, 하락 폭은 다소 줄어들... 통상적으로 국내 기름 값은 2~3주의 시차를 두고 선행 지표인 국제유가를 따라가는 경향이 있어 당분간... ",http://www.domin.co.kr/news/articleView.html?idxno=1391170,http://www.domin.co.kr/news/articleView.html?idxno=1391170,"Mon, 01 Aug 2022 20:04:00 +0900"
153,고물가·고환율·고금리 속 韓경제 25년만에 쌍둥이 적자 위기,달러당 원화값 하락이 물가 상승세에 기름을 부을 수 있다는 점도 문제다. 원화 가치가 내려가면 수입물가가 오른다. 무역수지 적자가 장기화할 경우 금융시장 불안도 가중시킬 수 있다.,http://news.mk.co.kr/newsRead.php?no=677365&year=2022,https://n.news.naver.com/mnews/article/009/0004999076?sid=101,"Mon, 01 Aug 2022 18:06:00 +0900"
154,"칼국수 가격 내리려나…밀값, 우크라 전쟁 이전으로","폭등에 기름을 부었다. 지난달 31일 월스트리트저널에 따르면 러시아와 우크라이나는 전 세계 밀 수출의 28%, 옥수수 수출의 15%를 담당한다. 또 러시아는 농업용 비료의 주요 수출국이고, 우크라이나는 해바라기 씨 기름... ",http://news.mk.co.kr/newsRead.php?no=677275&year=2022,https://n.news.naver.com/mnews/article/009/0004999024?sid=101,"Mon, 01 Aug 2022 17:49:00 +0900"
155,기름 싼 곳 찾아 삼만리…대구 저가 주유소 ‘북적’,“기름 값 부담이 커 1원이라도 값이 싼 주유소를 찾아 다닙니다.” 고유가 쓰나미를 겪은 대구지역 운전자들이 하나같이 내뱉은 말이다. 이들이 향하는 곳은 지역 평균가보다 100~200원 저렴한 저가 주유소. 저가... ,http://www.idaegu.com/newsView/idg202208010054,http://www.idaegu.com/newsView/idg202208010054,"Mon, 01 Aug 2022 16:18:00 +0900"
156,"""기름값 한달째 떨어졌다지만 체감은 글쎄""","기름값 하락 정부가 지난달 유류세 인하 조치 폭을 37%로 늘리면서, 국내 주유소의 휘발유 평균 가격이 하락한 것으로 나타났다. 1일 광주 한 주유소에서 리터당 1700원대 가격 표지판을 보고 기름을 넣으려는 차량들이... ",http://www.mdilbo.com/detail/DDAuq0/675158,http://www.mdilbo.com/detail/DDAuq0/675158,"Mon, 01 Aug 2022 15:48:00 +0900"
157,"[SR유통] 유통업계, 편도족·밀프렙족 잡아라","오븐에 3번 구워 기름을 줄였고 무항생제 오리만을 사용했다. 보존료(소브산칼륨)나 산화방지제(에리토브산나트륨)도 넣지 않았다. 한솥 관계자는 ""한솥 도시락은 대부분 밥과 함께 다양한 반찬이 구성돼 있어 든든한... ",http://www.srtimes.kr/news/articleView.html?idxno=117996,http://www.srtimes.kr/news/articleView.html?idxno=117996,"Mon, 01 Aug 2022 14:42:00 +0900"
158,"[유통가 레이더] hy, 프리미엄 녹용 시장 공략... 발휘 '발효녹용 녹용천고' ...",또한 롯데마트와 함께 친환경 종이 포장재와 콩기름으로 인쇄한 패키지를 활용해 친환경 선물세트를... 오뚜기가 기름에 튀기지 않은 당면을 사용한 '컵누들' 신제품 2종을 출시했다. 이번 컵누들 신제품은 '짜장맛'과... ,http://www.greened.kr/news/articleView.html?idxno=296985,http://www.greened.kr/news/articleView.html?idxno=296985,"Mon, 01 Aug 2022 11:00:00 +0900"
159,[창간 23주년 발행사] 위기는 기회고 준비된 산업의 것이다,갈수록 치솟는 환율은 수입의존도가 큰 목재산업의 위기에 기름을 붓는 격입니다. 좁은 시장에 많은 업체들이 경쟁하면서 가격경쟁은 끝이 없고 품질경쟁은 요원합니다. 대체소재의 목재제품 견제는 더욱 심해지고... ,https://www.woodkorea.co.kr/news/articleView.html?idxno=60219,https://www.woodkorea.co.kr/news/articleView.html?idxno=60219,"Mon, 01 Aug 2022 10:02:00 +0900"
160,한지→합성수지→나무·대리석… 가격·시공기간 따라 ‘실용적 변신’,콩을 물에 불린 뒤 곱게 갈아서 들기름과 섞어서 장판지 위에 바르고 말리기를 여러 차례 반복하는 것이다.... 영어로 바니시(varnish)란 수지(樹脂·resin)와 건성유(공기에 노출되면 딱딱하게 굳는 기름)를 휘발성 용매에 녹여... ,http://www.munhwa.com/news/view.html?no=2022080101032412000001,https://n.news.naver.com/mnews/article/021/0002524460?sid=103,"Mon, 01 Aug 2022 09:21:00 +0900"
161,"나스닥은 올랐지만 기름값이 불안하다…사우디, 바이든에 '증산' 선물줄까[글...",3일 OPEC 증산 회의…기름 값 우려 재발할까 이번 주에도 시장과 연준에 결정에 영향을 미칠 만한 이벤트가 여러 개 예정돼 있습니다. 일단 실적발표는 S&P 500기업 가운데 148개 기업이 예정돼 있습니다. 실적 호조가... ,https://www.sedaily.com/NewsView/269MMZZ22W,https://n.news.naver.com/mnews/article/011/0004082352?sid=104,"Mon, 01 Aug 2022 06:51:00 +0900"
162,기름 값 4주 연속 하락세,천정부지로 치솟던 기름 값이 4주 연속 하락세를 지속하고 있다. 30일 오전 경산시 와촌면 한 주유소에서 휘발유가 1천700원대에 판매되고 있다.,http://www.kbmaeil.com/news/articleView.html?idxno=935459,http://www.kbmaeil.com/news/articleView.html?idxno=935459,"Sun, 31 Jul 2022 20:26:00 +0900"
163,"""두마리 9900원 맛도 뛰어나"" vs ""생닭값도 안되는 미끼상품""","숙련된 사업자가 노하우가 담긴 조리법으로 좋은 기름에 냉장닭을 튀겨 만든 치킨과 냉동닭 치킨의 맛과 육향은 다르다""며 ""홈플러스의 공격적인 마케팅 배경(영업이익 악화 등)을 알고 있어 이해는 되지만 둘을 같은... ",http://www.fnnews.com/news/202207311828089824,https://n.news.naver.com/mnews/article/014/0004875744?sid=101,"Sun, 31 Jul 2022 18:29:00 +0900"
164,"""기름 가득이요"" 휘발윳값 1800원대로…가격 더 떨어진다고?",국내 휘발유 등 기름값 하락 추세는 한동안 이어질 전망이다. 통상적으로 국제유가는 2~3주 정도 시차를 두고 국내 석유제품 가격에 반영된다. 최근 국제유가가 한 달여 만에 20% 가까이 하락한 것을 고려하면... ,http://news.mt.co.kr/mtview.php?no=2022073115064144939,https://n.news.naver.com/mnews/article/008/0004777400?sid=101,"Sun, 31 Jul 2022 16:08:00 +0900"
165,20년 독재자 몰아낸 스리랑카 시민들은 왜 “절반의 성공”이라 말할까[인터뷰...,"그렇게 기름을 사려고 줄을 서 있다가 죽은 사람들도 여럿 나왔다. 차를 타고 직장에 갈 수 없으니 재택근무를 하게 됐는데, 하루에 평균 5~6시간, 심지어는 13시간씩 정전이 일어난다. ‘정상적인 근무’는 말이 안 되는... ",https://www.khan.co.kr/world/world-general/article/202207311600001,https://n.news.naver.com/mnews/article/032/0003163513?sid=104,"Sun, 31 Jul 2022 16:01:00 +0900"
166,"[기자수첩]주유소 기름값, 오를땐 누리호-내려갈땐 거북이?","상품 가격은 통상적으로 소비자들에 의해 결정되지만, 국내 기름값은 공급자가 좌지우지 한다는 인식이... 기름값이 상승하는 상황에서 소비자는 최대한 먼저 주유하는 것이 유리하다. 내일 보다 오늘 기름을 넣는 것이 더... ",http://www.mediapen.com/news/view/742658,http://www.mediapen.com/news/view/742658,"Sun, 31 Jul 2022 14:42:00 +0900"
167,이정미 박사의 성경 속 상식③ 베다니 마리아의 나드향유,(당시 유대인은 특별히 초대한 손님의 머리에 기름을 부어 존경심을 표현했다고 한다.) 마리아는 항상 주님... 나도 기름이 향기를 뿜어냈구나”(아가 1:12)라고 예언한 노래를 무의식적으로 성취시켰다. 요컨대 사랑은... ,https://news.kmib.co.kr/article/view.asp?arcid=0017328519&code=61221311&cp=nv,https://n.news.naver.com/mnews/article/005/0001543359?sid=103,"Sun, 31 Jul 2022 13:57:00 +0900"
168,휘발유값 4주 연속 하락…대구 휘발유·경유 전국 '최저',이에 따라 휘발유 전국 평균 가격은 2달여만에 2000원 밑으로 떨어지는 등 유류세 인하와 국제유가 하락으로 국내 기름 판매 가격은 내림세를 보이고 있다. 정유업계 및 전문가들은 다음 달까지 국내 기름값이... ,https://www.sisa-news.com/news/article.html?no=207435,https://www.sisa-news.com/news/article.html?no=207435,"Sun, 31 Jul 2022 13:44:00 +0900"
169,기름 값 하락세 지속,유류세 인하 폭 확대와 국제 유가 하락세가 지속되고 31일 오전 경부고속도로 부산방향 만남의 광장 주유소에서 차량들이 주유를 하기 위해 줄 서 있다. 한국석유공사 오피넷에 따르면 7월 넷째 주 주유소 휘발유... ,http://www.newsis.com/view/?id=NISI20220731_0019087324,https://n.news.naver.com/mnews/article/003/0011336660?sid=101,"Sun, 31 Jul 2022 13:08:00 +0900"
170,[숲치유] 아주 사적인 숲의 일기 10,"출발 직전, 라운지에서 산뜻하게 감은 머리가 지성이라 금방 기름질 때쯤, 그때쯤 말이다. 나는 부모님의 감정 쓰레기통이었고, 착하고 듬직한 딸이어야 했다. 심지어 나는 아주 어린 시절부터 착한 딸 콤플렉스가 있었고... ",http://www.psychiatricnews.net/news/articleView.html?idxno=33356,http://www.psychiatricnews.net/news/articleView.html?idxno=33356,"Sun, 31 Jul 2022 08:02:00 +0900"
171,"경유 1,998원, 휘발유 1,916원…기름 값 하락세",,https://news.kbs.co.kr/news/view.do?ncd=5521665&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011311900?sid=101,"Sat, 30 Jul 2022 12:07:00 +0900"
172,'에너지 보릿고개' 유럽…가로등도 꺼질 판,"석탄이나 기름 값 걱정도 없어요."" 프랑스는 문을 열고 냉방하는 상점에 벌금을 물릴 계획이고, 독일은 고통을 분담하자며 가스 부담금을 걷기로 했습니다. ▶ 인터뷰 : 로베르트 하벡 / 독일 경제장관 - ""각 가정의 평균... ",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4814238,https://n.news.naver.com/mnews/article/057/0001680402?sid=104,"Sat, 30 Jul 2022 09:21:00 +0900"
173,"개코원숭이, 메뚜기, 초파리도 알건만… 인간만 모르는 ‘식욕의 비밀’",초가공식품인지 확인하는 방법은 옥수수 시럽·수소화한 기름·가수분해한 단백질·향미 증진제·색소·유화제·점증제 등 일반 가정 주방에서 결코 또는 거의 쓰지 않는 식품 성분이나 첨가제가 들어있는지 살펴본다.... ,https://www.chosun.com/culture-life/food-taste/2022/07/30/I76J3XRZABCT5ECTSZBZ6R4C2U/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003707005?sid=103,"Sat, 30 Jul 2022 03:01:00 +0900"
174,"[오창익의 뉴스공감] 김진애 ""지지율 추락인데 배현진 사퇴, 권성동 토사구팽...","수출 문제에서 문제가 되지 않을까, 러시아 기름 값, 이런 거를 불안하게 만들고요. 일본에 대해서도 일방적으로 하니까 그러니까 일본이 우리한테 이상한 소리하는 게 나타나니까 그것도 화가 나고 경제에 대해서는 특히... ",http://www.cpbc.co.kr/CMS/news/view_body.php?cid=828692&path=202207,http://www.cpbc.co.kr/CMS/news/view_body.php?cid=828692&path=202207,"Fri, 29 Jul 2022 21:00:00 +0900"
175,유류세 인하폭 50%로 확대…기름값 얼마나 싸지나?,"서민들의 물가 부담을 줄여주겠다며, 여야가 기름값에 붙는 세금의 인하 폭을 늘리기로 했습니다. 휘발윳값... 기름값을 아끼려는 운전자들의 발길이 이어집니다. [운전자] ""(지금도) 비싸죠. 조금만 더 싸면 좋겠는데... ",http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000307514,https://n.news.naver.com/mnews/article/449/0000231234?sid=100,"Fri, 29 Jul 2022 19:53:00 +0900"
176,<딜링룸 백브리핑> 아보카도·커피·식용유 값 급등세 한풀 꺾여,"농산물 관련 데이터 기업 트리지에 따르면, 지난 5월 기준 인도의 해바라기 기름과 팜유 가격은 2월보다 각각 7%와 12%씩 하락했다. 같은 기간 방글라데시의 팜유 값은 25% 가까이 내렸다. 커피 가격도 내림세다.... ",http://news.einfomax.co.kr/news/articleView.html?idxno=4226597,http://news.einfomax.co.kr/news/articleView.html?idxno=4226597,"Fri, 29 Jul 2022 15:38:00 +0900"
177,"부안군의회, 2022 1차 추가경정예산안 심의 지상중계",전년 대비 70% 정도 기름값 상승에 따른 소요가 있는데 다행히 차량 수리가 적었다. 특장차의 특성상 차량의 고장율 등 높아 기름값을 별도 계산해서 세울 수 있으나 유지관리비가 불특정해서 정확히 알기 어려운 여건이... ,https://www.ibuan.com/news/articleView.html?idxno=37884,https://www.ibuan.com/news/articleView.html?idxno=37884,"Fri, 29 Jul 2022 11:58:00 +0900"
178,"애플·아마존, 최악 성적표에도 막판 주가 폭등한 이유","앤디 재시 아마존 CEO는 “기름 값과 에너지, 운송 비용의 지속적인 상승 압력에도 불구하고 우리는 비용을 통제하는 데 진전을 이뤘다”며 “특히 물류 창고 생산성을 높이는데 효과가 있었다”고 했다.... ",https://www.chosun.com/economy/tech_it/2022/07/29/2EVJ3OYFYJF6VACVBJKDW2JHTQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003706870?sid=105,"Fri, 29 Jul 2022 07:25:00 +0900"
179,지역주유소 강자 자리매김…“역시 농협” 신뢰,"낭산농협, 개점 1년여만에 성과 기름값 저렴…올매출 40억 예상 전북 익산 낭산농협(조합장 김학림)... 낭산농협 주유소는 정품·정량의 기름을 합리적인 값에 제공하며 개점 1년여 만에 지역 주유소업계의 강자로... ",http://www.nongmin.com/article/ar_detail.htm?seq_id=360110,https://n.news.naver.com/mnews/article/662/0000004254?sid=102,"Fri, 29 Jul 2022 05:01:00 +0900"
180,[박찬일 셰프의 맛있는 미학] 마늘에 진심인 나라,"그들이 마늘 먹는 습관은 잘게 다져 쓰기도 하지만, 기름에 지진 후 꺼내 버리는 경우가 많아서 순수하게(?) 먹는 통계를 잡으면 차이가 더 클 것이다. 한발 더 나아가서 마늘을 익히지 않고 먹는 양을 통계낸다면 어떨까.... ",https://www.khan.co.kr/opinion/column/article/202207290300035,https://n.news.naver.com/mnews/article/032/0003163185?sid=110,"Fri, 29 Jul 2022 03:03:00 +0900"
181,[기자의 발] 여전히 파업 중...'하이트진로 이천 공장'에 무슨 일이?,"', '화물노동자 고혈 짜내 배 터지는 하이트진로 참이슬·테라 맥주 불매한다', '기름 값은 천정부지 운송비는... 이어 ""하이트진로 화물차주들은 운반비 자체가 동종업계보다 20~30% 정도 싸다""며 ""기름값이 오르면서... ",http://www.womentimes.co.kr/news/articleView.html?idxno=57265,http://www.womentimes.co.kr/news/articleView.html?idxno=57265,"Thu, 28 Jul 2022 20:06:00 +0900"
182,기고-셀프 주유 상식(Ⅰ),황영주/동창원 자동차운전전문학원 사무관리팀 학과 기능강사-셀프 주유 상식(Ⅰ) 기름 값이 겁나서 차 못타고 다니겠다고 이야기 하는 분들 많으시다. 그래서 그에 대비한 알뜰 지혜가 필요할 때가 요즈음이다. 오늘... ,http://www.gndomin.com/news/articleView.html?idxno=322625,http://www.gndomin.com/news/articleView.html?idxno=322625,"Thu, 28 Jul 2022 17:24:00 +0900"
183,파키스탄 에너지 발전 현황과 전망,파키스탄의 전기는 용광로 기름을 사용하여 생산되고 있기 때문에 고비용 생산 구조이며 구매자는 값비싼 전기 요금을 지불해야 한다. 농업 부문이 특히 에너지 위기의 직격탄을 맞고 있다. 농업... ,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=410&CONTENTS_NO=1&bbsGbn=242&bbsSn=242&pNttSn=195235,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=410&CONTENTS_NO=1&bbsGbn=242&bbsSn=242&pNttSn=195235,"Thu, 28 Jul 2022 17:15:00 +0900"
184,"김진표 ""정부 예산편성 단계별로 국회 의견 반영 절차 필요""",그러면서 “국회는 20일 민생경제안정특별위원회를 구성했다”면서 “일단 국민의 기름 값과 직장인들의 점심 밥값 부담을 줄이는 방안부터 마련할 것”이라고 말했다. 아울러 중소기업 지원을 위한 납품단가연동제... ,https://www.sedaily.com/NewsView/268P5UZGHF,https://n.news.naver.com/mnews/article/011/0004081479?sid=100,"Thu, 28 Jul 2022 16:14:00 +0900"
185,한·일 어업협정이 몰고 온 부산공동어시장의 변화,"어선들 뿐 아니라 배에 기름을 채워주던 유조 펌프도, 고기상자를 실어올리던 컨베이어도 당분간은 휴업이다. 공동어시장 종사들은 물론 공동어시장에 기대어 살아가고 있는 수산업 관련 업종에 종사하는 사람들도... ",http://www.suhyupnews.co.kr/news/articleView.html?idxno=29493,http://www.suhyupnews.co.kr/news/articleView.html?idxno=29493,"Thu, 28 Jul 2022 12:58:00 +0900"
186,"트리지 ""일부 국가서 커피·식용유값 급등세 꺾여""","해바라기 기름과 팜유 가격이 각각 7%, 12% 하락했다. 같은 기간 방글라데시의 팜유 가격은 거의 25% 폭락했다.... 식물성 기름, 곡물, 설탕의 가격이 하락세를 견인했으나, 유제품과 육류 가격은 여전히 상승세라고 짚었다.... ",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202207280160&t=NN,https://n.news.naver.com/mnews/article/215/0001045511?sid=101,"Thu, 28 Jul 2022 11:38:00 +0900"
187,"[르포]""재룟값 때문에 올리자니 손님 눈치""…소상공인 '한계치'","이민주 남해인 기자 = ""설탕, 버터, 기름 등 빵에 들어가는 원재료 가격이 다 올랐어요. 가격이 안 오른 재료를 찾기가 더 힘드네요. 8년 동안 빵집을 하며 가격을 한 번도 올린 적이 없었습니다만 점점 손해가 심해서... ",https://www.news1.kr/articles/4756232,https://n.news.naver.com/mnews/article/421/0006245774?sid=101,"Thu, 28 Jul 2022 10:58:00 +0900"
188,"대홍코스텍, 정밀압연기술 국내 No 1…""철강 짜맞춰드립니다""","◈ 철저한 소재 관리…""하절기 3번까지 바른다"" 공장 입구에 들어서자마자 매케하고 기름진 냄새가 코를 찔렀다. 방청유(금속에 녹이 스는 것을 막기 위해 바르는 기름) 냄새다. 일반 스틸 서비스센터에서 맡아온 방청유... ",http://www.snmnews.com/news/articleView.html?idxno=501535,http://www.snmnews.com/news/articleView.html?idxno=501535,"Thu, 28 Jul 2022 09:52:00 +0900"
189,농협·고속도로 주유소 기름값 인하 폭에 담긴 의미,저렴하게 기름을 공급하는 제도'라고 소개되어 있다. 그런데 이런 설명이 농협 입장에서는 억울할 수도 있다.... 그런데 '기름값이 묘하다'는 이명박 전 대통령의 말 한마디에 정부는 알뜰 상표를 만들어 레드오션인... ,http://www.e-platform.net/news/articleView.html?idxno=74101,http://www.e-platform.net/news/articleView.html?idxno=74101,"Thu, 28 Jul 2022 08:12:00 +0900"
190,"치킨3사, 지난해 매출 1조3천억원...10%대 성장세 지속","bhc의 튀김기름 고가 논란이 공정위로 공이 넘어 갔다. 공정위에 제소한 전국가맹점주협의회, 민주사회를위한변호사모임, 참여연대 등에 따르면 bhc가 공급한 튀김기름은 1㎏당 공급가 환산 6050원이, 삼양사 4533원... ",http://www.joseilbo.com/news/news_read.php?uid=461882&class=17&grp=,https://n.news.naver.com/mnews/article/123/0002281809?sid=101,"Thu, 28 Jul 2022 08:02:00 +0900"
